-0.477571	0.203016	-0.854816	3.82	#f9f8ff	HR4114
-0.916283	0.366433	0.161719	3.85	#bbcbff	47Rho Leo
-0.439795	0.177637	-0.880356	3.32	#bbcbff	HR4140
-0.500472	0.193145	-0.843933	4.45	#ffdbb3	HR4159
-0.623294	0.235207	-0.745776	3.84	#f9f8ff	HR4167
-0.184240	0.071214	-0.980298	4.11	#ffd68b	Gam Cha
-0.530263	0.194819	-0.825146	4.28	#fff6ee	HR4180
-0.407983	0.142561	-0.901791	2.76	#bbcbff	The Car
-0.617583	0.204336	-0.759498	2.69	#fff6ee	Mu  Vel
-0.915404	0.290274	-0.278884	3.11	#ffdbb3	Nu  Hya
-0.155811	0.052300	-0.986401	4.45	#bbcbff	Del2Cha
-0.792171	0.237242	0.562300	3.83	#ffdbb3	46    LMi
-0.495605	0.147997	-0.855846	3.78	#ffdbb3	HR4257
-0.872542	0.251791	0.418655	4.50	#d4dfff	54    Leo
-0.916839	0.246631	-0.313974	4.08	#ffdbb3	7Alp Crt
-0.715399	0.191172	-0.672054	4.39	#d4dfff	HR4293
-0.535915	0.138992	0.832752	2.37	#d4dfff	48Bet UMa
-0.909056	0.233702	0.344966	4.42	#d4dfff	60    Leo
-0.459112	0.115048	0.880898	1.79	#ffdbb3	50Alp UMa
-0.696133	0.155402	0.700892	3.01	#ffdbb3	52Psi UMa
-0.502499	0.114649	-0.856942	3.91	#fff6ee	HR4337
-0.901261	0.192973	-0.387931	4.48	#d4dfff	11Bet Crt
-0.917815	0.186280	0.350593	2.56	#d4dfff	68Del Leo
-0.944808	0.191193	0.266051	3.34	#d4dfff	70The Leo
-0.980180	0.187593	-0.063691	4.47	#d4dfff	74Phi Leo
-0.838225	0.154662	0.522933	4.41	#fff6ee	53Xi  UMa
-0.824063	0.150953	0.546017	3.48	#ffdbb3	54Nu  UMa
-0.951743	0.170638	-0.255085	3.56	#fff6ee	12Del Crt
-0.980204	0.167828	0.105039	4.05	#bbcbff	77Sig Leo
-0.572443	0.098347	-0.814025	3.89	#bbcbff	Pi  Cen
-0.971007	0.154118	0.182736	3.94	#f9f8ff	78Iot Leo
-0.941583	0.145421	-0.303765	4.08	#d4dfff	15Gam Crt
-0.350223	0.043928	0.935636	3.84	#ffd68b	1Lam Dra
-0.843474	0.099825	-0.527813	3.54	#fff6ee	Xi  Hya
-0.451153	0.047856	-0.891163	3.13	#bbcbff	Lam Cen
-0.994843	0.100402	-0.014379	4.30	#fff6ee	91Ups Leo
-0.991623	0.061258	0.113714	4.03	#ffd68b	3Nu  Vir
-0.670742	0.040877	0.740564	3.71	#ffdbb3	63Chi UMa
-0.394308	0.024796	-0.918644	3.64	#d4dfff	Lam Mus
-0.481251	0.028353	-0.876124	4.11	#fff6ee	HR4522
-0.966730	0.046182	0.251595	2.14	#d4dfff	94Bet Leo
-0.441241	0.019873	-0.897168	4.32	#bbcbff	HR4537
-0.998702	0.040570	0.030795	3.61	#f9f8ff	5Bet Vir
-0.704435	0.027231	-0.709246	4.46	#ffdbb3	HR4546
-0.829537	0.025671	-0.557862	4.28	#bbcbff	Bet Hya
-0.591873	0.015938	0.805874	2.44	#d4dfff	64Gam UMa
-0.449081	-0.005928	-0.893472	4.33	#d4dfff	The1Cru
-0.988151	-0.022460	0.151831	4.12	#fff6ee	9Omi Vir
-0.428527	-0.012871	-0.903437	4.15	#f9f8ff	Eta Cru
-0.633508	-0.022362	-0.773413	4.47	#bbcbff	HR4618
-0.632656	-0.023083	-0.774089	2.60	#bbcbff	Del Cen
-0.907685	-0.033336	-0.418325	4.02	#f9f8ff	1Alp Crv
-0.922177	-0.040767	-0.384613	3.00	#ffdbb3	2Eps Crv
-0.609790	-0.031028	-0.791955	3.96	#bbcbff	Rho Cen
-0.517657	-0.034258	-0.854902	2.80	#bbcbff	Del Cru
-0.542931	-0.036601	0.838979	3.31	#d4dfff	69Del UMa
-0.951230	-0.065710	-0.301404	2.59	#bbcbff	4Gam Crv
-0.374138	-0.028736	-0.926928	4.11	#ffd68b	Eps Mus
-0.184863	-0.014829	-0.982652	4.26	#bbcbff	Bet Cha
-0.436906	-0.035220	-0.898817	4.04	#bbcbff	Zet Cru
-0.996163	-0.086744	-0.011640	3.89	#d4dfff	15Eta Vir
-0.491781	-0.045967	-0.869504	3.59	#ffdbb3	Eps Cru
-0.449404	-0.052392	-0.891791	1.33	#bbcbff	Alp1Cru
-0.449398	-0.052411	-0.891793	1.73	#bbcbff	Alp2Cru
-0.874662	-0.103284	0.473601	4.36	#ffdbb3	15Gam Com
-0.634918	-0.078071	-0.768625	3.91	#bbcbff	Sig Cen
-0.950614	-0.124581	-0.284276	2.95	#bbcbff	7Del Crv
-0.537967	-0.073609	-0.839746	1.63	#ffd68b	Gam Cru
-0.303734	-0.043318	-0.951772	3.87	#bbcbff	Gam Mus
-0.950926	-0.133940	-0.278926	4.31	#f9f8ff	8Eta Crv
-0.742481	-0.110109	0.660755	4.26	#fff6ee	8Bet CVn
-0.907467	-0.137187	-0.397095	2.65	#fff6ee	9Bet Crv
-0.341809	-0.050296	0.938423	3.87	#bbcbff	5Kap Dra
-0.351481	-0.057531	-0.934426	2.69	#bbcbff	Alp Mus
-0.653143	-0.108430	-0.749431	3.86	#d4dfff	Tau Cen
-0.645846	-0.118292	-0.754248	2.17	#d4dfff	Gam Cen
-0.983210	-0.180719	-0.025295	3.65	#f9f8ff	29Gam Vir
-0.983210	-0.180719	-0.025295	3.68	#f9f8ff	29Gam Vir
-0.365280	-0.074785	-0.927889	3.05	#bbcbff	Bet Mus
-0.493798	-0.104330	-0.863295	1.25	#bbcbff	Bet Cru
-0.639245	-0.150861	-0.754060	4.33	#ffdbb3	HR4888
-0.743360	-0.176533	-0.645176	4.27	#d4dfff	HR4889
-0.526728	-0.127899	-0.840356	4.03	#bbcbff	Mu 1Cru
-0.544293	-0.130744	0.828644	1.77	#d4dfff	77Eps UMa
-0.969007	-0.239820	0.059263	3.38	#ffd68b	43Del Vir
-0.761249	-0.189901	0.620030	2.90	#d4dfff	12Alp2CVn
-0.304885	-0.084939	-0.948594	3.62	#ffdbb3	Del Mus
-0.945854	-0.263094	0.190109	2.83	#fff6ee	47Eps Vir
-0.616789	-0.185368	-0.764990	4.27	#bbcbff	Xi 2Cen
-0.949329	-0.299095	-0.096521	4.38	#d4dfff	51The Vir
-0.840832	-0.272689	0.467591	4.26	#f9f8ff	43Bet Com
-0.865357	-0.310361	-0.393487	3.00	#fff6ee	46Gam Hya
-0.752586	-0.276140	-0.597796	2.75	#d4dfff	Iot Cen
-0.536544	-0.205758	0.818403	2.27	#d4dfff	79Zet UMa
-0.536579	-0.205812	0.818367	3.95	#d4dfff	79Zet UMa
-0.914079	-0.356354	-0.193573	0.98	#bbcbff	67Alp Vir
-0.534532	-0.208473	0.819032	4.01	#d4dfff	80    UMa
-0.712480	-0.298932	-0.634832	3.88	#fff6ee	HR5089
-0.915800	-0.401500	-0.010399	3.37	#d4dfff	79Zet Vir
-0.539644	-0.251315	-0.803508	2.30	#bbcbff	Eps Cen
-0.750692	-0.373001	-0.545281	4.23	#f9f8ff	1    Cen
-0.851361	-0.430341	0.299984	4.50	#f9f8ff	4Tau Boo
-0.663145	-0.343393	-0.665071	3.41	#bbcbff	Nu  Cen
-0.581460	-0.294800	0.758286	1.86	#bbcbff	85Eta UMa
-0.732360	-0.378991	-0.565699	4.19	#ffd68b	2    Cen
-0.654815	-0.339484	-0.675254	3.04	#bbcbff	Mu  Cen
-0.854519	-0.442358	0.272243	4.07	#ffdbb3	5Ups Boo
-0.593922	-0.327660	-0.734776	2.55	#bbcbff	Zet Cen
-0.832542	-0.455261	0.315612	2.68	#fff6ee	8Eta Boo
-0.645341	-0.366127	-0.670437	3.83	#bbcbff	Phi Cen
-0.616501	-0.351218	-0.704679	3.87	#bbcbff	Ups1Cen
-0.603240	-0.354355	-0.714517	4.34	#f9f8ff	Ups2Cen
-0.862097	-0.506025	0.026952	4.26	#d4dfff	93Tau Vir
-0.423937	-0.254283	-0.869263	0.61	#bbcbff	Bet Cen
-0.641658	-0.393388	-0.658423	4.36	#bbcbff	Chi Cen
-0.761083	-0.468092	-0.449046	3.27	#ffdbb3	49Pi  Hya
-0.685292	-0.422763	-0.592997	2.06	#ffdbb3	5The Cen
-0.370318	-0.223364	0.901650	3.65	#d4dfff	11Alp Dra
-0.823121	-0.539131	-0.178349	4.19	#ffdbb3	98Kap Vir
-0.824459	-0.556183	-0.104538	4.08	#f9f8ff	99Iot Vir
-0.088397	-0.065958	-0.993899	4.32	#ffdbb3	Del Oct
-0.783786	-0.526988	0.328578	-0.04	#ffdbb3	16Alp Boo
-0.574328	-0.388789	0.720410	4.18	#d4dfff	19Lam Boo
-0.569471	-0.396542	-0.720040	3.55	#bbcbff	Iot Lup
-0.453020	-0.318166	-0.832792	4.33	#bbcbff	HR5358
-0.645408	-0.454260	-0.614082	4.05	#d4dfff	Psi Cen
-0.626048	-0.450842	-0.636243	4.42	#bbcbff	HR5378
-0.564308	-0.418252	-0.711774	4.35	#f9f8ff	Tau2Lup
-0.497836	-0.365686	0.786405	4.05	#f9f8ff	23The Boo
-0.500640	-0.393311	-0.771146	4.42	#bbcbff	Sig Lup
-0.680263	-0.530667	0.505603	3.58	#ffdbb3	25Rho Boo
-0.197622	-0.148278	0.968999	4.25	#ffdbb3	5    UMi
-0.618176	-0.483312	0.619893	3.03	#d4dfff	27Gam Boo
-0.577101	-0.465274	-0.671175	2.31	#bbcbff	Eta Cen
-0.677887	-0.542507	0.496141	4.46	#f9f8ff	28Sig Boo
-0.502094	-0.413477	-0.759565	4.05	#bbcbff	Rho Lup
-0.373859	-0.312590	-0.873222	-0.01	#fff6ee	Alp1Cen
-0.373851	-0.312593	-0.873225	1.33	#ffdbb3	Alp2Cen
-0.321051	-0.275433	-0.906125	3.19	#d4dfff	Alp Cir
-0.514949	-0.439536	-0.735959	2.30	#bbcbff	Alp Lup
-0.141307	-0.127077	-0.981776	3.83	#ffdbb3	Alp Aps
-0.600980	-0.513104	-0.612819	4.00	#bbcbff	HR5471
-0.741022	-0.628145	0.237319	4.43	#d4dfff	30Zet Boo
-0.617710	-0.535345	-0.576056	4.05	#ffdbb3	HR5485
-0.753704	-0.649777	-0.098596	3.88	#f9f8ff	107Mu  Vir
-0.669486	-0.587055	0.455144	2.70	#ffdbb3	36Eps Boo
-0.747829	-0.663069	0.033029	3.72	#d4dfff	109    Vir
-0.650466	-0.597549	-0.468859	4.41	#ffdbb3	58    Hya
-0.530616	-0.493252	-0.689311	4.32	#bbcbff	Omi Lup
-0.706075	-0.651994	-0.276336	2.75	#d4dfff	9Alp2Lib
-0.200728	-0.185072	0.962007	2.08	#ffdbb3	7Bet UMi
-0.713685	-0.696355	-0.075786	4.49	#f9f8ff	16    Lib
-0.519312	-0.512700	-0.683706	2.68	#bbcbff	Bet Lup
-0.526537	-0.522699	-0.670481	3.13	#bbcbff	Kap Cen
-0.697638	-0.715520	0.036494	4.40	#ffdbb3	110    Vir
-0.533971	-0.543119	0.647994	3.50	#fff6ee	42Bet Boo
-0.627923	-0.650631	-0.427073	3.29	#ffd68b	20Sig Lib
-0.477989	-0.516377	-0.710550	4.05	#bbcbff	Lam Lup
-0.441435	-0.489983	-0.751699	3.87	#bbcbff	Kap1Lup
-0.410477	-0.457022	-0.789075	3.41	#fff6ee	Zet Lup
-0.337257	-0.393183	-0.855374	4.07	#d4dfff	Bet Cir
-0.235030	-0.277408	-0.931561	2.89	#d4dfff	Gam TrA
-0.549612	-0.629496	0.549238	3.47	#fff6ee	49Del Boo
-0.434429	-0.511055	-0.741683	4.27	#bbcbff	Mu  Lup
-0.644004	-0.747448	-0.163034	2.61	#bbcbff	27Bet Lib
-0.562076	-0.657128	-0.502249	4.34	#fff6ee	2    Lup
-0.484216	-0.584131	-0.651403	3.22	#bbcbff	Del Lup
-0.513412	-0.621749	-0.591470	3.56	#ffdbb3	Phi1Lup
-0.450573	-0.549913	-0.703264	3.37	#bbcbff	Eps Lup
-0.498772	-0.618632	0.607060	4.31	#f9f8ff	51Mu 1Boo
-0.199644	-0.239468	0.950157	3.05	#d4dfff	13Gam UMi
-0.322815	-0.401967	0.856863	3.29	#ffdbb3	12Iot Dra
-0.538433	-0.688100	0.486424	3.68	#f9f8ff	3Bet CrB
-0.235078	-0.325704	-0.915781	4.11	#ffdbb3	Eps TrA
-0.444760	-0.607362	-0.658255	2.78	#bbcbff	Gam Lup
-0.511131	-0.684052	0.520401	4.14	#bbcbff	4The CrB
-0.569927	-0.781039	-0.255268	3.91	#fff6ee	38Gam Lib
-0.582023	-0.792341	0.182879	3.80	#f9f8ff	13Del Ser
-0.582020	-0.792337	0.182908	3.80	#f9f8ff	13Del Ser
-0.529170	-0.719642	0.449549	2.23	#d4dfff	5Alp CrB
-0.515136	-0.715734	-0.471551	3.58	#ffdbb3	39Ups Lib
-0.427537	-0.599680	-0.676458	4.33	#ffdbb3	Ome Lup
-0.501999	-0.708059	-0.496637	3.66	#bbcbff	40Tau Lib
-0.505396	-0.740489	0.443002	3.84	#bbcbff	8Gam CrB
-0.554715	-0.824480	0.111912	2.65	#ffdbb3	24Alp Ser
-0.531403	-0.804298	0.265925	3.67	#d4dfff	28Bet Ser
-0.545797	-0.828086	0.127983	4.43	#fff6ee	27Lam Ser
-0.514989	-0.798647	0.311368	4.09	#ffd68b	35Kap Ser
-0.537732	-0.840990	-0.059834	3.53	#d4dfff	32Mu  Ser
-0.444446	-0.704122	-0.553787	3.95	#bbcbff	5Chi Lup
-0.532660	-0.842721	0.078072	3.71	#d4dfff	37Eps Ser
-0.231802	-0.382530	-0.894393	2.85	#f9f8ff	Bet TrA
-0.118180	-0.175305	0.977395	4.32	#d4dfff	16Zet UMi
-0.501007	-0.816170	-0.287853	4.15	#fff6ee	46The Lib
-0.446634	-0.749867	-0.488076	3.88	#bbcbff	5Rho Sco
-0.494282	-0.826322	0.269956	3.85	#f9f8ff	41Gam Ser
-0.452850	-0.775361	-0.440161	2.89	#bbcbff	6Pi  Sco
-0.454090	-0.767736	0.452089	4.15	#ffdbb3	13Eps CrB
-0.391503	-0.678935	-0.621106	3.41	#bbcbff	Eta Lup
-0.460369	-0.800068	-0.384644	2.32	#bbcbff	7Del Sco
-0.451389	-0.777930	0.437120	2.00	#bbcbff	HR5958
-0.450965	-0.825727	-0.338829	2.62	#bbcbff	8Bet1Sco
-0.257033	-0.453789	0.853235	4.01	#f9f8ff	13The Dra
-0.380247	-0.704660	-0.599055	4.23	#bbcbff	The Lup
-0.443549	-0.823817	-0.352971	3.96	#bbcbff	9Ome1Sco
-0.440814	-0.823884	-0.356226	4.32	#fff6ee	10Ome2Sco
-0.330241	-0.626159	0.706304	4.26	#bbcbff	11Phi Her
-0.428073	-0.840095	-0.333158	4.01	#bbcbff	14Nu  Sco
-0.195304	-0.397955	-0.896375	3.85	#fff6ee	Del TrA
-0.443926	-0.893744	-0.064435	2.74	#ffd68b	1Del Oph
-0.271179	-0.580487	-0.767787	4.02	#fff6ee	Gam2Nor
-0.427805	-0.900161	-0.081808	3.24	#fff6ee	2Eps Oph
-0.376911	-0.819353	-0.431972	2.89	#bbcbff	20Sig Sco
-0.292618	-0.625668	0.723128	3.89	#bbcbff	22Tau Her
-0.392038	-0.859454	0.328093	3.75	#d4dfff	20Gam Her
-0.071007	-0.179000	-0.981283	3.89	#fff6ee	Gam Aps
-0.381729	-0.858419	-0.342635	4.50	#ffdbb3	4Psi Oph
-0.265905	-0.620291	-0.737926	4.47	#bbcbff	Eps Nor
-0.374351	-0.871571	-0.316583	4.42	#bbcbff	7Chi Oph
-0.194005	-0.435701	0.878935	2.74	#fff6ee	14Eta Dra
-0.344820	-0.826411	-0.445134	0.96	#ffd68b	21Alp Sco
-0.310019	-0.761404	-0.569343	4.23	#bbcbff	HR6143
-0.362308	-0.887126	-0.285902	4.28	#fff6ee	8Phi Oph
-0.355255	-0.859996	0.366334	2.77	#fff6ee	27Bet Her
-0.378771	-0.924843	0.034618	3.82	#d4dfff	10Lam Oph
-0.348106	-0.863075	-0.365955	4.45	#d4dfff	9Ome Oph
-0.071192	-0.204081	-0.976362	4.24	#ffdbb3	Bet Aps
-0.316202	-0.822483	-0.472799	2.82	#bbcbff	23Tau Sco
-0.291390	-0.762826	-0.577224	4.16	#ffdbb3	HR6166
-0.270176	-0.686789	0.674778	4.20	#bbcbff	35Sig Her
-0.347647	-0.919516	-0.183389	2.56	#afbfff	13Zet Oph
-0.286800	-0.801958	0.524031	2.81	#fff6ee	40Zet Her
-0.109614	-0.340717	-0.933754	1.92	#ffdbb3	Alp TrA
-0.256830	-0.734385	0.628265	3.53	#fff6ee	44Eta Her
-0.155149	-0.490465	-0.857539	3.76	#ffdbb3	Eta Ara
-0.247871	-0.788103	-0.563430	2.29	#ffdbb3	26Eps Sco
-0.230670	-0.752959	-0.616315	3.08	#bbcbff	Mu 1Sco
-0.229236	-0.753734	-0.615902	3.57	#bbcbff	Mu 2Sco
-0.208058	-0.709013	-0.673805	3.62	#ffdbb3	Zet2Sco
-0.279523	-0.943779	0.176488	4.38	#bbcbff	25Iot Oph
-0.148017	-0.539393	-0.828943	3.13	#ffdbb3	Zet Ara
-0.156230	-0.578863	-0.800319	4.06	#ffdbb3	Eps1Ara
-0.265045	-0.950377	0.162895	3.20	#ffdbb3	27Kap Oph
-0.043974	-0.131365	0.990358	4.23	#fff6ee	22Eps UMi
-0.220974	-0.828879	0.513936	3.92	#d4dfff	58Eps Her
-0.206788	-0.940101	-0.271016	2.43	#d4dfff	35Eta Oph
-0.150987	-0.712682	-0.685045	3.33	#f9f8ff	Eta Sco
-0.091142	-0.401054	0.911509	3.17	#bbcbff	22Zet Dra
-0.190427	-0.949722	0.248526	3.48	#ffd68b	64Alp1Her
-0.176920	-0.890078	0.420073	3.14	#d4dfff	65Del Her
-0.156036	-0.785283	0.599152	3.16	#ffdbb3	67Pi  Her
-0.157968	-0.919401	-0.360205	4.39	#f9f8ff	40Xi  Oph
-0.165830	-0.960761	-0.222347	4.33	#d4dfff	53Nu  Ser
-0.149546	-0.893889	-0.422609	3.27	#bbcbff	42The Oph
-0.085366	-0.559500	-0.824423	2.85	#ffdbb3	Bet Ara
-0.083294	-0.547418	-0.832704	3.34	#bbcbff	Gam Ara
-0.133389	-0.902493	-0.409529	4.17	#d4dfff	44    Oph
-0.123105	-0.858402	-0.497987	4.29	#f9f8ff	45    Oph
-0.145207	-0.986764	0.072199	4.34	#ffdbb3	49Sig Oph
-0.061582	-0.485740	-0.871932	3.62	#bbcbff	Del Ara
-0.101208	-0.789053	-0.605931	2.69	#bbcbff	34Ups Sco
-0.078980	-0.639585	-0.764653	2.95	#bbcbff	Alp Ara
-0.114337	-0.890637	0.440105	4.41	#ffdbb3	76Lam Her
-0.091638	-0.792261	-0.603262	1.63	#bbcbff	35Lam Sco
-0.078671	-0.606426	0.791238	2.79	#fff6ee	23Bet Dra
-0.079798	-0.777050	-0.624361	4.29	#ffdbb3	HR6546
-0.072259	-0.727802	-0.681970	1.87	#f9f8ff	The Sco
-0.106537	-0.970237	0.217462	2.08	#d4dfff	55Alp Oph
-0.094136	-0.959495	-0.265533	3.54	#f9f8ff	55Xi  Ser
-0.059298	-0.774550	-0.629727	2.41	#bbcbff	Kap Sco
-0.078967	-0.971654	-0.222830	4.26	#d4dfff	56Omi Ser
-0.026562	-0.426154	-0.904261	3.62	#ffdbb3	Eta Pav
-0.062152	-0.691792	0.719417	3.80	#bbcbff	85Iot Her
-0.071820	-0.994234	0.079629	2.77	#ffdbb3	60Bet Oph
-0.041400	-0.763497	-0.644483	3.03	#f9f8ff	Iot1Sco
-0.052275	-0.883682	0.465160	3.42	#fff6ee	86Mu  Her
-0.052742	-0.997491	0.047232	3.75	#d4dfff	62Gam Oph
-0.035309	-0.797399	-0.602419	3.21	#ffdbb3	HR6630
-0.015430	-0.546282	0.837459	3.75	#ffdbb3	32Xi  Dra
-0.013012	-0.795890	0.605302	3.86	#ffdbb3	91The Her
-0.004185	-0.985477	-0.169756	3.34	#ffdbb3	64Nu  Oph
-0.008509	-0.872473	0.488587	3.70	#fff6ee	92Xi  Her
-0.009219	-0.622598	0.782487	2.23	#ffdbb3	33Gam Dra
-0.005645	-0.864349	0.502861	4.41	#f9f8ff	94Nu  Her
0.002811	-0.998687	0.051145	3.97	#bbcbff	67    Oph
0.007648	-0.999711	0.022779	4.45	#d4dfff	68    Oph
0.018562	-0.641293	-0.767072	3.66	#bbcbff	The Ara
0.016602	-0.443256	-0.896241	4.35	#d4dfff	Pi  Pav
0.021852	-0.862023	-0.506398	2.99	#ffdbb3	10Gam2Sgr
0.023777	-0.998766	0.043610	4.03	#ffdbb3	70    Oph
0.031619	-0.985594	0.166147	3.73	#d4dfff	72    Oph
0.028848	-0.876147	0.481180	3.83	#bbcbff	103Omi Her
0.035713	-0.934054	0.355343	4.36	#bbcbff	102    Her
-0.007201	-0.059106	0.998226	4.36	#d4dfff	23Del UMi
0.056009	-0.931529	-0.359327	3.86	#bbcbff	13Mu  Sgr
0.061555	-0.798764	-0.598488	3.11	#ffd68b	Eta Sgr
0.048285	-0.474804	-0.878766	4.36	#ffdbb3	Xi  Pav
0.079361	-0.863884	-0.497399	2.70	#ffdbb3	19Del Sgr
0.092730	-0.994406	-0.050574	3.26	#ffdbb3	58Eta Ser
0.069967	-0.805322	0.588695	4.33	#ffdbb3	1Kap Lyr
0.086878	-0.820678	-0.564747	1.85	#bbcbff	20Eps Sgr
0.095858	-0.923722	0.370877	3.84	#ffdbb3	109    Her
0.081615	-0.690248	-0.718956	3.51	#bbcbff	Alp Tel
0.082199	-0.649948	-0.755520	4.13	#fff6ee	Zet Tel
0.109952	-0.896455	-0.429277	2.81	#ffdbb3	22Lam Sgr
0.028943	-0.318677	0.947421	4.22	#d4dfff	43Phi Dra
0.027233	-0.295577	0.954931	3.57	#f9f8ff	44Chi Dra
0.151433	-0.978012	-0.143392	3.85	#ffdbb3	Alp Sct
0.059455	-0.312897	-0.947925	4.01	#ffdbb3	Zet Pav
0.125095	-0.769414	0.626381	0.03	#d4dfff	3Alp Lyr
0.176344	-0.873456	-0.453848	3.17	#bbcbff	27Phi Sgr
0.153789	-0.777166	0.610214	4.36	#d4dfff	6Zet1Lyr
0.185331	-0.917865	0.350966	4.19	#f9f8ff	110    Her
0.203688	-0.975531	-0.082770	4.22	#fff6ee	Bet Sct
0.193562	-0.930147	0.312026	4.36	#d4dfff	111    Her
0.105387	-0.454522	-0.884479	4.22	#bbcbff	Lam Pav
0.181056	-0.815344	0.549938	3.45	#bbcbff	10Bet Lyr
0.095173	-0.375089	-0.922090	4.44	#f9f8ff	Kap Pav
0.214095	-0.870573	-0.443019	2.02	#bbcbff	34Sig Sgr
0.188393	-0.777189	0.600405	4.30	#ffd68b	12Del2Lyr
0.232518	-0.903471	-0.360105	3.51	#ffdbb3	37Xi 2Sgr
0.172154	-0.699108	0.693981	4.04	#ffd68b	13    Lyr
0.248387	-0.933123	0.259971	4.02	#ffdbb3	13Eps Aql
0.214074	-0.813929	0.540085	3.24	#bbcbff	14Gam Lyr
0.264560	-0.959171	-0.099995	4.02	#ffdbb3	12    Aql
0.233943	-0.834912	-0.498189	2.60	#d4dfff	38Zet Sgr
0.258691	-0.892113	-0.370422	3.77	#fff6ee	39Omi Sgr
0.255014	-0.848123	-0.464387	3.32	#ffdbb3	40Tau Sgr
0.273345	-0.931596	0.239607	2.99	#d4dfff	17Zet Aql
0.284020	-0.955033	-0.085113	3.44	#bbcbff	16Lam Aql
0.235532	-0.753062	-0.614346	4.11	#d4dfff	Alp CrA
0.232654	-0.737565	-0.633932	4.11	#ffdbb3	Bet CrA
0.279769	-0.890520	-0.358753	2.89	#f9f8ff	41Pi  Sgr
0.245306	-0.735721	0.631300	4.39	#bbcbff	20Eta Lyr
0.118325	-0.361187	0.924956	3.07	#fff6ee	57Del Dra
0.257278	-0.743307	0.617497	4.36	#ffdbb3	21The Lyr
0.196969	-0.563216	0.802491	3.77	#fff6ee	1Kap Cyg
0.251823	-0.667854	-0.700397	4.01	#bbcbff	Bet1Sgr
0.332083	-0.892071	-0.306480	3.93	#f9f8ff	44Rho1Sgr
0.252033	-0.663306	-0.704631	4.29	#f9f8ff	Bet2Sgr
0.271682	-0.708804	-0.650988	3.97	#bbcbff	Alp Sgr
0.092721	-0.271009	0.958101	4.45	#ffdbb3	60Tau Dra
0.363925	-0.929842	0.054335	3.36	#f9f8ff	30Del Aql
0.343019	-0.841539	0.417312	4.44	#ffd68b	6Alp Vul
0.340584	-0.814974	0.468851	3.08	#ffdbb3	6Bet1Cyg
0.236287	-0.572530	0.785098	3.79	#d4dfff	10Iot2Cyg
0.395804	-0.909310	0.128430	4.45	#ffdbb3	38Mu  Aql
0.409508	-0.912030	-0.022450	4.36	#bbcbff	41Iot Aql
0.261367	-0.584008	0.768519	4.48	#f9f8ff	13The Cyg
0.402266	-0.861712	0.309248	4.37	#fff6ee	5Alp Sge
0.407061	-0.862622	0.300308	4.37	#fff6ee	6Bet Sge
0.439562	-0.879126	0.184180	2.72	#ffdbb3	50Gam Aql
0.311961	-0.632769	0.708720	2.87	#bbcbff	18Del Cyg
0.428188	-0.845940	0.317870	3.82	#ffd68b	7Del Sge
0.459221	-0.874842	0.154164	0.77	#d4dfff	53Alp Aql
0.389466	-0.743675	0.543382	4.23	#fff4ea	Chi Cyg
0.471222	-0.881840	0.017549	3.90	#f9f8ff	55Eta Aql
0.358928	-0.652472	-0.667421	4.13	#ffdbb3	Iot Sgr
0.153506	-0.300710	0.941281	3.83	#fff6ee	63Eps Dra
0.147589	-0.254114	-0.955847	3.96	#d4dfff	Eps Pav
0.479176	-0.870597	0.111585	3.71	#fff6ee	60Bet Aql
0.397685	-0.715185	0.574767	3.89	#ffdbb3	21Eta Cyg
0.407375	-0.707471	-0.577521	4.37	#bbcbff	The1Sgr
0.466908	-0.818936	0.333679	3.47	#ffd68b	12Gam Sge
0.215084	-0.341790	-0.914832	3.56	#fff6ee	Del Pav
0.542038	-0.840232	-0.014335	3.23	#bbcbff	65The Aql
0.377319	-0.572063	0.728268	3.79	#ffdbb3	31    Cyg
0.302883	-0.460226	0.834538	4.30	#d4dfff	33    Cyg
0.551727	-0.805413	-0.216582	4.24	#fff6ee	5Alp1Cap
0.113485	-0.180057	0.977088	4.39	#bbcbff	1Kap Cep
0.374953	-0.558664	0.739801	3.98	#ffdbb3	32    Cyg
0.553077	-0.804319	-0.217202	3.57	#fff6ee	6Alp2Cap
0.558085	-0.789588	-0.255132	3.08	#f9f8ff	9Bet Cap
0.325591	-0.441425	-0.836143	1.94	#bbcbff	Alp Pav
0.443786	-0.620856	0.646213	2.20	#f9f8ff	37Gam Cyg
0.497021	-0.684960	0.532729	4.43	#ffdbb3	39    Cyg
0.523425	-0.685882	0.505561	4.01	#f9f8ff	41    Cyg
0.275769	-0.360751	0.890960	4.22	#d4dfff	2The Cep
0.607802	-0.769519	0.196003	4.03	#bbcbff	2Eps Del
0.430442	-0.524185	-0.734813	3.11	#ffdbb3	Alp Ind
0.614084	-0.747931	0.251990	3.63	#f9f8ff	6Bet Del
0.637098	-0.770541	-0.019290	4.32	#fff6ee	71    Aql
0.616995	-0.737667	0.274160	3.77	#bbcbff	9Alp Del
0.265989	-0.303413	-0.914981	3.42	#d4dfff	Bet Pav
0.455649	-0.536183	0.710557	1.25	#d4dfff	50Alp Cyg
0.631759	-0.730234	0.260074	4.43	#d4dfff	11Del Del
0.599488	-0.677032	-0.426898	4.14	#f9f8ff	16Psi Cap
0.568688	-0.644700	0.510839	4.22	#fff6ee	52    Cyg
0.638618	-0.717662	0.277720	4.27	#ffdbb3	12Gam2Del
